ltspice_rx::signal_out[V(Saida)] (time),ltspice_rx::signal_out[V(Saida)] (signal)
0.0,0.3413337171077728
4.9999e-05,0.34132975339889526
4.9999108e-05,0.34132975339889526
4.999928868047865e-05,0.34132975339889526
4.99994693609573e-05,0.34132975339889526
4.9999736176556124e-05,0.34132975339889526
5.0000002992154954e-05,0.34132975339889526
5.000007510308929e-05,0.34132975339889526
5.000014721402363e-05,0.34132975339889526
5.000131533427632e-05,0.34132975339889526
5.0002426534170126e-05,0.34132975339889526
5.000301725767675e-05,0.34132975339889526
5.000334806284046e-05,0.34132975339889526
5.000357150532005e-05,0.34132975339889526
5.000390703597381e-05,0.34132975339889526
5.0004072388287284e-05,0.34132975339889526
5.0004237740600756e-05,0.34132975339889526
5.0004415682839405e-05,0.34132975339889526
5.000459362507806e-05,0.34132978320121765
5.000516700182381e-05,0.34132978320121765
5.000571822402989e-05,0.34132978320121765
5.0006269446235975e-05,0.34132978320121765
5.0007541344354744e-05,0.34132978320121765
5.000881324247351e-05,0.34132978320121765
5.0013487740779775e-05,0.3413296937942505
5.001816223908604e-05,0.34132954478263855
5.002068762907874e-05,0.3413294553756714
5.002169142218064e-05,0.3413294553756714
5.0023029812983176e-05,0.34132951498031616
5.0025706594588256e-05,0.3413298726081848
5.00286661389447e-05,0.3413305878639221
5.0030272207907745e-05,0.3413316011428833
5.003241363319181e-05,0.3413339853286743
5.0036696483759934e-05,0.3413448929786682
5.004462315867662e-05,0.34137821197509766
5.00471928690175e-05,0.3414013981819153
5.0050619149472e-05,0.341446191072464
5.005649310618842e-05,0.34158438444137573
5.0068241019621256e-05,0.3420571982860565
5.0075296417367815e-05,0.34246787428855896
5.007691724594995e-05,0.34261634945869446
5.008015890311422e-05,0.34295615553855896
5.008664221744276e-05,0.34387752413749695
5.009905584888049e-05,0.3464486598968506
5.01107924774398e-05,0.3496582508087158
5.011327520372734e-05,0.350660502910614
5.011824065630243e-05,0.3529168665409088
5.012817156145262e-05,0.35883253812789917
5.014803337175299e-05,0.3758895993232727
5.017140043634649e-05,0.4021247625350952
5.018331752252671e-05,0.4228097200393677
5.0199206970767e-05,0.45786577463150024
5.023098586724759e-05,0.5478655099868774
5.026042097830809e-05,0.6481187343597412
5.02739051218477e-05,0.7067545056343079
5.029188397990052e-05,0.7915328145027161
5.032595565447317e-05,0.963754415512085
5.036301271768917e-05,1.1574143171310425
5.0403303343701806e-05,1.3667155504226685
5.040424516890393e-05,1.3713977336883545
5.0409896120116674e-05,1.3946866989135742
5.0417430721733665e-05,1.4188241958618164
5.043249992496765e-05,1.4505060911178589
5.0462638331435614e-05,1.4832048416137695
5.050000154956547e-05,1.4997265338897705
5.054942386316193e-05,1.507444143295288
5.060702200253939e-05,1.5123416185379028
5.062797058272423e-05,1.5134960412979126
5.065590202297068e-05,1.514843463897705
5.071176490346358e-05,1.517043113708496
5.082349066444939e-05,1.5205600261688232
5.086641808286893e-05,1.5216834545135498
5.088900171296005e-05,1.5221731662750244
5.091481157592133e-05,1.5226948261260986
5.096643130184389e-05,1.5236343145370483
5.1069670753689016e-05,1.5252684354782104
5.1158042652349934e-05,1.526503324508667
5.117869054271896e-05,1.5267459154129028
5.121998632345701e-05,1.5272079706192017
5.130257788493311e-05,1.52805757522583
5.137775688199245e-05,1.528743863105774
5.149736292721896e-05,1.5297256708145142
5.150937423446587e-05,1.5298115015029907
5.153339684895968e-05,1.5299792289733887
5.158144207794731e-05,1.5302958488464355
5.164761502610437e-05,1.5306923389434814
5.1707305843445016e-05,1.5310065746307373
5.176871288627749e-05,1.5312963724136353
5.183308497896815e-05,1.5315898656845093
5.190488662052831e-05,1.5319169759750366
5.1964187534367226e-05,1.5321846008300781
5.198653998621998e-05,1.5322798490524292
5.2016343255356984e-05,1.5324029922485352
5.207594979363099e-05,1.5326368808746338
5.219516287017901e-05,1.5330730676651
5.2294401876300146e-05,1.5334103107452393
5.235478650523079e-05,1.5336015224456787
5.2407644261172306e-05,1.5337592363357544
5.246804889116672e-05,1.5339305400848389
5.252729425680692e-05,1.5340921878814697
5.254777980209301e-05,1.5341451168060303
5.2575093862474465e-05,1.5342141389846802
5.2629721983237376e-05,1.5343468189239502
5.272575721214779e-05,1.53456711769104
5.2818896571983845e-05,1.5347641706466675
5.293775873669348e-05,1.5349922180175781
5.30548437607679e-05,1.535196304321289
5.3126761305756235e-05,1.5353111028671265
5.3186025585447086e-05,1.535399079322815
5.3247466885474326e-05,1.5354851484298706
5.330992662304263e-05,1.5355677604675293
5.339766219267639e-05,1.5356768369674683
5.349612332875862e-05,1.5357909202575684
5.3633215868293665e-05,1.5359382629394531
5.377805366162681e-05,1.536083459854126
5.3854985082306765e-05,1.5361560583114624
5.3915770600007526e-05,1.5362106561660767
5.3979310721476665e-05,1.5362656116485596
5.403992891186391e-05,1.5363157987594604
5.412877796970371e-05,1.536385416984558
5.422486466498174e-05,1.5364553928375244
5.436001522648044e-05,1.536544680595398
5.449808786067232e-05,1.5366270542144775
5.457445040650938e-05,1.5366681814193726
5.4635141975801214e-05,1.536698341369629
5.4694333789571695e-05,1.5367258787155151
5.4753922522551184e-05,1.5367521047592163
5.483652333784468e-05,1.536786437034607
5.4929835827025764e-05,1.536823034286499
5.505290698724517e-05,1.5368685722351074
5.5215267865653384e-05,1.5369257926940918
5.529677832540923e-05,1.5369534492492676
5.535854816749874e-05,1.5369737148284912
5.541770671456086e-05,1.5369926691055298
5.547758049181351e-05,1.5370112657546997
5.5556560304463526e-05,1.5370348691940308
5.564865146450172e-05,1.5370607376098633
5.5765646789206516e-05,1.537090539932251
5.59174638740809e-05,1.5371249914169312
5.6002568743351314e-05,1.5371421575546265
5.606546470429066e-05,1.5371534824371338
5.6125029820156085e-05,1.537163496017456
5.618608200126487e-05,1.5371729135513306
5.6255318802913196e-05,1.5371829271316528
5.634490694383836e-05,1.5371952056884766
5.644933053932276e-05,1.5372087955474854
5.658535863248464e-05,1.5372262001037598
5.668022361494103e-05,1.5372382402420044
5.6747283685790825e-05,1.5372467041015625
5.68066860214596e-05,1.5372543334960938
5.686722374080204e-05,1.537261962890625
5.692871160903568e-05,1.5372695922851562
5.7004248483360486e-05,1.5372787714004517
5.7095639525794593e-05,1.5372892618179321
5.7207104485961146e-05,1.537300705909729
5.735068018104742e-05,1.5373135805130005
5.743383675215764e-05,1.5373200178146362
5.749748479690215e-05,1.5373241901397705
5.755652224658181e-05,1.5373276472091675
5.762009707801655e-05,1.537330985069275
5.768144135213327e-05,1.5373339653015137
