ltspice_rx::signal_out[V(Saida)] (time),ltspice_rx::signal_out[V(Saida)] (signal)
0.0,0.22918760776519775
4.9999e-05,0.22918733954429626
4.999943510496843e-05,0.22918733954429626
4.9999870209936865e-05,0.22918733954429626
5.000000871198024e-05,0.22918733954429626
5.000014721402363e-05,0.22918733954429626
5.000131533427632e-05,0.22918733954429626
5.0002426534170126e-05,0.22918733954429626
5.000301725767675e-05,0.22918733954429626
5.000360505838542e-05,0.22918733954429626
5.000392139949309e-05,0.22918733954429626
5.0004237740600756e-05,0.22918733954429626
5.000451875785624e-05,0.22918733954429626
5.000479977511173e-05,0.22918733954429626
5.000516700182381e-05,0.22918733954429626
5.0005807378766985e-05,0.22918733954429626
5.000644775571017e-05,0.22918733954429626
5.00082281453117e-05,0.22918733954429626
5.0010008534913225e-05,0.22918733954429626
5.0021211084052514e-05,0.22918733954429626
5.003241363319181e-05,0.22918762266635895
5.0036696483759934e-05,0.22918836772441864
5.004547972879025e-05,0.22919107973575592
5.0050619149472e-05,0.22919529676437378
5.0057471710381e-05,0.22920745611190796
5.0071176832199e-05,0.22924773395061493
5.0075296417367815e-05,0.22926495969295502
5.0080633977616906e-05,0.2293020337820053
5.00877507246157e-05,0.22937358915805817
5.010080940963918e-05,0.22956271469593048
5.01107924774398e-05,0.2297520488500595
5.0118627688453884e-05,0.22998705506324768
5.012907463647266e-05,0.23042123019695282
5.0149968532510225e-05,0.23167116940021515
5.017140043634649e-05,0.2333471179008484
5.018393677396902e-05,0.23487518727779388
5.0200651890799066e-05,0.2375456839799881
5.0234082124459164e-05,0.24458126723766327
5.026042097830809e-05,0.2514059543609619
5.028047911850415e-05,0.2587347626686096
5.030722330543223e-05,0.27089357376098633
5.036071167928838e-05,0.3012484610080719
5.040424516890393e-05,0.33044615387916565
5.0433871531088525e-05,0.35599958896636963
5.0473373347334645e-05,0.3947373330593109
5.055237697982689e-05,0.481772780418396
5.060702200253939e-05,0.5471624135971069
5.062038577533366e-05,0.5644866824150085
5.064711332092221e-05,0.599373996257782
5.07005684120993e-05,0.6692206859588623
5.076088269954488e-05,0.746181845664978
5.0822616966185466e-05,0.8206321001052856
5.086641808286893e-05,0.8700978755950928
5.088522243807822e-05,0.8888185024261475
5.0910294911690614e-05,0.9116256833076477
5.09604398589154e-05,0.9497377276420593
5.103935751464394e-05,0.9931429624557495
5.1105720927894706e-05,1.0134419202804565
5.1158042652349934e-05,1.0191714763641357
5.11654768304547e-05,1.018473505973816
5.118034518666423e-05,1.0164920091629028
5.121008189908328e-05,1.0098750591278076
5.1268933795725434e-05,0.9886885285377502
5.136270369200485e-05,0.9416876435279846
5.143885744014088e-05,0.8957340717315674
5.149736292721896e-05,0.8576987981796265
5.152560872430408e-05,0.8398270010948181
5.156326978708425e-05,0.8177408576011658
5.1626219821322986e-05,0.7865790724754333
5.171357371740846e-05,0.755232036113739
5.1777217366464125e-05,0.7433517575263977
5.183614632398088e-05,0.7431755065917969
5.189554973936898e-05,0.7531046867370605
5.1964187534367226e-05,0.7729088664054871
5.1988722346163466e-05,0.7837942242622375
5.202143542855845e-05,0.8001171946525574
5.2086861593348434e-05,0.836447536945343
5.215700747626179e-05,0.8783356547355652
5.2218002922909053e-05,0.9153246283531189
5.2278866989542845e-05,0.9501872658729553
5.2340207450136297e-05,0.9803465604782104
5.2422078677620314e-05,1.011034607887268
5.249012911003841e-05,1.0278559923171997
5.252729425680692e-05,1.033166527748108
5.255234651823069e-05,1.0334972143173218
5.2585749533462374e-05,1.031420350074768
5.264599695070524e-05,1.021511435508728
5.273279471431373e-05,0.9966789484024048
5.283411586396305e-05,0.9572382569313049
5.290461839283914e-05,0.9257094264030457
5.296475984903659e-05,0.8983781337738037
5.3026388053666244e-05,0.8725758790969849
5.3090421990310014e-05,0.8506218791007996
5.317982940040291e-05,0.8290418386459351
5.324430083011338e-05,0.8210861086845398
5.330430388053905e-05,0.8210499286651611
5.336472120294915e-05,0.8279784321784973
5.344835148951895e-05,0.8466620445251465
5.3543824766359096e-05,0.8760849833488464
5.3615683537901764e-05,0.9018946290016174
5.3676014825208206e-05,0.9242358207702637
5.37417821170841e-05,0.9470855593681335
5.3802679155572226e-05,0.964865505695343
5.3889787267325094e-05,0.983601987361908
5.395433269705292e-05,0.991632878780365
5.4014343746181864e-05,0.9932658672332764
5.407521657711265e-05,0.9893161058425903
5.4151460962413575e-05,0.9775657653808594
5.42444013362863e-05,0.9563501477241516
5.432397954737812e-05,0.934323251247406
5.4385472802039255e-05,0.9161983728408813
5.444571786243236e-05,0.8991374969482422
5.451347949111462e-05,0.8823732733726501
5.458833546356887e-05,0.8679792284965515
5.465644952298942e-05,0.8595433235168457
5.47172189533254e-05,0.8565545082092285
5.477943508673799e-05,0.8580695390701294
5.484537242692067e-05,0.86447674036026
5.493551400636638e-05,0.8792440891265869
5.5037784736866446e-05,0.9007822275161743
5.5103855226404625e-05,0.9161270260810852
5.516692715713915e-05,0.9304501414299011
5.524062266419392e-05,0.9451589584350586
5.5311573435129783e-05,0.9562235474586487
5.5379161774147144e-05,0.9630961418151855
5.5440017472554644e-05,0.9657200574874878
5.550243168514135e-05,0.9647732377052307
5.5566481839088875e-05,0.9600756764411926
5.565606048231958e-05,0.9486938118934631
5.575623049545641e-05,0.9321066737174988
5.582730020899878e-05,0.9190128445625305
5.589673686608518e-05,0.9065147042274475
5.597608127319519e-05,0.894145131111145
5.605261998161599e-05,0.8850541114807129
5.6116457828362294e-05,0.8803496956825256
5.617666747430094e-05,0.8787465691566467
5.6238144068784876e-05,0.8799432516098022
5.630684849732093e-05,0.8844414353370667
5.63972872362292e-05,0.8940771818161011
5.649083016538198e-05,0.9067335724830627
5.6568835340013196e-05,0.9182013273239136
5.6646595795325937e-05,0.9290212988853455
5.673156719716451e-05,0.9387300610542297
5.6816246165118e-05,0.9454541206359863
5.687886836311497e-05,0.9479432106018066
5.6939174003885436e-05,0.9479950070381165
5.6999850648622675e-05,0.9458020329475403
5.70833798315645e-05,0.9398475289344788
5.717874335576284e-05,0.9304057359695435
5.726319149215085e-05,0.9207087159156799
5.734621453809044e-05,0.9112294316291809
5.743972956147115e-05,0.9021097421646118
5.752832604788412e-05,0.8958282470703125
5.7591248463689115e-05,0.893355667591095
5.765117413590826e-05,0.8928730487823486
5.771185226126205e-05,0.8941726684570312
5.7788825189202556e-05,0.8980305194854736
5.7881695868785985e-05,0.9049397110939026
5.797829725647141e-05,0.9135885238647461
5.807112279952267e-05,0.9220084547996521
5.817267765490165e-05,0.9298495054244995
5.826803225685113e-05,0.9350504279136658
5.83316741105715e-05,0.9368271231651306
5.839160645704066e-05,0.9369657039642334
5.8452024124352766e-05,0.9356791973114014
5.853362124477222e-05,0.9321049451828003
5.8628189750829255e-05,0.9262266159057617
5.873084491290894e-05,0.9188060760498047
5.8831981524960544e-05,0.9117482304573059
5.894046881387201e-05,0.9056152105331421
5.901611600776726e-05,0.9028151035308838
5.9076842208791675e-05,0.9018850326538086
5.9145289128161886e-05,0.9021871089935303
5.920823494893136e-05,0.9036763906478882
5.930024120371698e-05,0.907330334186554
5.934788337494931e-05,0.9097024202346802
5.937731559334626e-05,0.9114478230476379
5.941655855120887e-05,0.913837730884552
5.9495044466934074e-05,0.9185081720352173
5.960157744069297e-05,0.9241259694099426
5.96941720742371e-05,0.9278674125671387
5.975821580975437e-05,0.9294334053993225
5.9819802306853804e-05,0.9299073219299316
5.989392473342011e-05,0.9293205738067627
5.9962958189445485e-05,0.9277047514915466
6.0060481148153035e-05,0.9241058826446533
6.0165274841206696e-05,0.9194133877754211
6.027581331496389e-05,0.9144521355628967
6.038995236428658e-05,0.9101712703704834
6.046121432695212e-05,0.9083643555641174
6.0524848680991875e-05,0.907632052898407
6.059633864654579e-05,0.9077572226524353
6.067404668903191e-05,0.9088943004608154
6.075753415475389e-05,0.91109699010849
6.086343111885128e-05,0.9147433638572693
6.0992190195098753e-05,0.919323205947876
6.11289999103318e-05,0.9234188795089722
6.12057335752055e-05,0.924896240234375
6.127580067445542e-05,0.9253769516944885
6.13543891506983e-05,0.9250226020812988
6.143813584080366e-05,0.9237574338912964
6.152766350216781e-05,0.921613335609436
6.164091965006191e-05,0.9183816313743591
6.178902256291797e-05,0.9143171906471252
6.188707585243006e-05,0.9122491478919983
6.196392044944753e-05,0.9113579392433167
6.204354650145771e-05,0.9112356305122375
6.213570937284002e-05,0.9119713306427002
6.222506490978137e-05,0.9134300351142883
6.232833469961412e-05,0.9156991839408875
6.245425922515784e-05,0.9186303615570068
6.255997287866791e-05,0.9207796454429626
6.264119007019348e-05,0.9219288229942322
6.272288285718e-05,0.9224480986595154
6.281359695331948e-05,0.9222823977470398
6.29117652661743e-05,0.9213411211967468
6.301325347448633e-05,0.9197503924369812
6.313074151974476e-05,0.9176173210144043
6.329555402674998e-05,0.9149132966995239
6.339844353185917e-05,0.9137875437736511
6.348685826525903e-05,0.9134774208068848
6.358370800472819e-05,0.913830041885376
6.368997194275351e-05,0.9148673415184021
6.380370784840493e-05,0.9164363741874695
6.39435852416753e-05,0.918477475643158
6.405627319362394e-05,0.9198387861251831
6.414812927529179e-05,0.9205016493797302
6.424434252763457e-05,0.9206182360649109
6.436357239483644e-05,0.9200707077980042
6.447369526029335e-05,0.9190467000007629
6.460997626951921e-05,0.9174895882606506
6.478148600265465e-05,0.9157366752624512
6.489093199867863e-05,0.9150493144989014
6.499139254257188e-05,0.9149531722068787
6.510697588032331e-05,0.9154121279716492
6.52314427679648e-05,0.9163721799850464
6.537500130774972e-05,0.9176769256591797
6.554755538416027e-05,0.9189991354942322
6.566463331417401e-05,0.9194632768630981
6.577622531355525e-05,0.919380247592926
6.59165798613387e-05,0.9187222123146057
6.604873165524973e-05,0.9177863597869873
6.61684724930917e-05,0.9168374538421631
6.622368025831298e-05,0.916473388671875
6.629729061194136e-05,0.9161309599876404
6.642903016689228e-05,0.9158891439437866
6.656981085688896e-05,0.9161190986633301
6.671749107538514e-05,0.9168042540550232
6.687499910199418e-05,0.9176908731460571
6.706853982581499e-05,0.9185380935668945
6.720504346311592e-05,0.918737530708313
6.734069699469512e-05,0.918486475944519
6.750164715365253e-05,0.9178346991539001
6.767623690398763e-05,0.9170414805412292
6.782201830934601e-05,0.9165578484535217
6.794947153563283e-05,0.9164395928382874
6.809714429249783e-05,0.9166770577430725
6.826851025049228e-05,0.9172387719154358
6.846559146855357e-05,0.9179229140281677
6.861907758654282e-05,0.9182496666908264
6.876160667399354e-05,0.9182383418083191
6.893484192146313e-05,0.9178872108459473
6.912097530766626e-05,0.917385458946228
6.93885635183086e-05,0.9168855547904968
6.95698811618501e-05,0.9168962836265564
6.97557420585824e-05,0.9172360897064209
6.996135136657242e-05,0.9176887273788452
7.017854160861209e-05,0.917962908744812
7.036021208134008e-05,0.9178916215896606
7.05986709746059e-05,0.9175074696540833
7.081420593244551e-05,0.9171605706214905
7.100444463819471e-05,0.9170491099357605
7.119797558815157e-05,0.9171916246414185
7.143994327206842e-05,0.9175190925598145
7.171768198642287e-05,0.917777419090271
7.191776901276733e-05,0.9177404642105103
7.215895934152931e-05,0.917489230632782
7.242030984179182e-05,0.9172409176826477
7.263710351457463e-05,0.9172148108482361
7.287947016659154e-05,0.9173869490623474
7.315778089794592e-05,0.9176113605499268
7.342617528669003e-05,0.9176580905914307
7.369405745459275e-05,0.9175164103507996
7.400192993543685e-05,0.9173338413238525
7.429410776310784e-05,0.9173281788825989
7.46039106478156e-05,0.9174759984016418
7.522364982768878e-05,0.917547345161438
7.563280129756842e-05,0.9173982739448547
7.602558749599722e-05,0.9173925518989563
7.640843678694908e-05,0.9174984097480774
7.682370019365621e-05,0.9175365567207336
7.71881883952769e-05,0.9174622893333435
7.764282066483604e-05,0.9174032211303711
7.802818972993886e-05,0.9174548387527466
7.853205016309168e-05,0.9175126552581787
7.898537030413815e-05,0.9174689054489136
7.953058467009297e-05,0.9174289107322693
8.003557738962125e-05,0.9174711108207703
8.062729395337184e-05,0.9174892902374268
8.119477878154934e-05,0.9174492359161377
8.183326694442139e-05,0.9174526929855347
8.331099789050002e-05,0.9174619317054749
8.418011057987002e-05,0.9174573421478271
8.610497513927064e-05,0.9174594879150391
8.710497513927064e-05,0.9174646735191345
8.910497513927063e-05,0.9174582362174988
9.810497513927061e-05,0.9174648523330688
9.925152524378244e-05,0.9174714684486389
9.941763074516412e-05,0.9174907207489014
9.974984174792747e-05,0.9176644086837769
9.9999e-05,0.9179158806800842
9.999911e-05,0.9179160594940186
9.999921999999999e-05,0.9179162979125977
9.99993e-05,0.9179164171218872
9.999943701027236e-05,0.9179166555404663
9.999961906850176e-05,0.9179169535636902
9.999985088662491e-05,0.9179173111915588
0.00010000008270474807,0.9179177284240723
0.00010000025112032995,0.9179180264472961
0.00010000041953591182,0.9179182648658752
0.00010000061153673245,0.9179186224937439
0.00010000097281309349,0.9179192185401917
0.00010000142649927952,0.9179199934005737
0.00010000184413839728,0.917920708656311
0.00010000230925167816,0.9179214835166931
0.00010000286634440925,0.9179224371910095
0.00010000370206686326,0.9179238677024841
0.00010000453778931726,0.9179252982139587
0.0001000079759509293,0.9179311394691467
0.00010001141411254135,0.9179370403289795
0.00010002692252584694,0.9179641008377075
0.00010004243093915253,0.9179871082305908
0.00010005554413039099,0.917992353439331
0.00010006865732162945,0.9179655909538269
0.00010008723508916701,0.9178228378295898
0.00010010581285670457,0.9174710512161255
0.00010014557842274285,0.9154728055000305
0.00010018534398878112,0.9108381867408752
0.00010019842823025625,0.9083863496780396
0.00010022459671320648,0.902480959892273
0.00010023664015450828,0.8993358612060547
0.00010025234124427843,0.8940582275390625
0.00010027327603063862,0.8854997158050537
0.000100315145603359,0.8626657724380493
0.00010039888474879977,0.802588701248169
0.00010044826377518946,0.7596185803413391
0.00010045699217787846,0.7503595948219299
0.00010047444898325646,0.7311926484107971
0.00010050936259401246,0.6904488801956177
0.00010055801595282483,0.6294454336166382
0.00010062383004852816,0.5423645973205566
0.00010063788403548676,0.5231985449790955
0.00010066087448457539,0.49131685495376587
0.00010069152841669354,0.44919806718826294
0.0001007462313849284,0.37648940086364746
0.00010081380795593574,0.2911238670349121
0.00010083212185573624,0.2692722678184509
0.00010085118661490335,0.2485937625169754
0.00010087660629379285,0.22329995036125183
0.00010092744565157184,0.17989253997802734
0.00010099084497094486,0.13764682412147522
0.00010103952539599244,0.11345145851373672
0.00010104684468471316,0.11139966547489166
0.00010106148326215459,0.10799764841794968
0.00010109076041703747,0.10427623242139816
0.00010114033086700642,0.10597484558820724
0.00010120488713162596,0.11891086399555206
0.0001012330792514762,0.1282159835100174
0.00010125927581607895,0.14099949598312378
0.0001012942045688826,0.16088372468948364
0.00010136406207448989,0.20617665350437164
0.0001014378074546742,0.2579185366630554
0.00010146776638896891,0.27970007061958313
0.0001015077116346952,0.3073651194572449
0.00010157016355173359,0.3462480306625366
0.00010163949646992232,0.38410118222236633
0.00010166156313100201,0.392696738243103
0.00010169098534577491,0.40155062079429626
0.00010174982977532072,0.41188156604766846
0.00010181390576542814,0.4136209189891815
0.00010185592339847215,0.4094560742378235
0.0001018748622630206,0.40467217564582825
0.0001019001140824185,0.3965362310409546
0.00010195061772121432,0.3757093846797943
0.00010201491930453429,0.3426055312156677
0.00010208603449155448,0.29975035786628723
0.00010215019152836282,0.25809380412101746
0.00010221088515586989,0.2188243418931961
0.00010227278699729566,0.181251659989357
0.00010231373597976672,0.15832722187042236
0.00010233039208284672,0.1503349244594574
0.0001023526002202867,0.14062412083148956
0.00010238698401311943,0.1280663013458252
0.00010244790624798375,0.11230850219726562
0.00010250944970623188,0.1045239195227623
0.00010256552921908052,0.10373767465353012
0.00010258485209979146,0.1062706783413887
0.00010261061594073938,0.11120209842920303
0.00010266214362263522,0.12581057846546173
0.0001027651989864269,0.1654682457447052
0.00010284857247269586,0.20360669493675232
0.00010288124571937342,0.22032587230205536
0.00010292481004827683,0.2420489639043808
0.00010298590000544095,0.2705111503601074
0.00010304881808497183,0.2953435778617859
0.00010313507610092375,0.32202666997909546
0.0001031641886954098,0.32885587215423584
0.00010319169940428202,0.33230578899383545
0.00010322838034944495,0.33432698249816895
0.00010328902553035023,0.3323785364627838
0.00010335119876971524,0.32337284088134766
0.00010344281954988868,0.2995315194129944
0.00010353445358154377,0.2686583399772644
0.0001035371751928053,0.26761916279792786
0.00010355350486037446,0.2609937787055969
0.00010357527775046667,0.25206446647644043
0.00010361666861730312,0.23514823615550995
0.000103676695014221,0.21150121092796326
0.00010373862079260287,0.18951484560966492
0.00010381053180582243,0.16898468136787415
0.00010389062734792365,0.15334884822368622
0.00010395323948639493,0.14673782885074615
0.00010398096452731828,0.14566288888454437
0.00010400028645662241,0.14628763496875763
0.00010402604902902793,0.14816835522651672
0.00010407757417383897,0.15519385039806366
0.00010417496897285993,0.1759328544139862
0.00010427443298631673,0.20353807508945465
0.0001043406939040018,0.22430960834026337
0.00010440046471404373,0.24300503730773926
0.00010446598349959108,0.2615721523761749
0.00010453277612465172,0.27811339497566223
0.00010454381833753853,0.2804999351501465
0.00010457172024217424,0.2852189540863037
0.00010460892278168852,0.2899366617202759
0.00010466804650781666,0.2941039204597473
0.00010473369207783379,0.29411038756370544
0.00010479725144367108,0.28903183341026306
0.00010488204029254274,0.2757768929004669
0.00010497821372632494,0.25522491335868835
0.0001050489345532302,0.23778127133846283
0.0001051092608996278,0.22256562113761902
0.00010517487682442643,0.20726238191127777
0.00010524527123541557,0.19297157227993011
0.00010527919897441814,0.1870623081922531
0.00010530483167822682,0.18378478288650513
0.00010533900861663841,0.18052434921264648
0.00010539819545746274,0.17744199931621552
0.00010546136876412874,0.17761854827404022
0.00010552565755025733,0.18185149133205414
0.00010561020592034016,0.1924993246793747
0.00010570772963293065,0.20919838547706604
0.00010577853888884379,0.22311516106128693
0.00010584385561441136,0.23607107996940613
0.00010592355653762558,0.25034886598587036
0.00010599549291617443,0.2606244683265686
0.0001060708183440677,0.267843097448349
0.00010613274672136479,0.270580917596817
0.00010619641571472058,0.2701232135295868
0.00010625730811346983,0.26661691069602966
0.0001063463182387894,0.25731533765792847
0.0001064430415364269,0.24386857450008392
0.00010651725754714249,0.23218952119350433
0.00010659065541743665,0.22079645097255707
0.00010667463906868553,0.20948167145252228
0.00010675479576135986,0.20130111277103424
0.00010681928105152433,0.19728289544582367
0.0001068794930563898,0.1960015445947647
0.00010694088746999752,0.1971352994441986
0.0001070106778063277,0.20117537677288055
0.00010710149456605841,0.2095949351787567
0.00010719292358931348,0.2202797532081604
0.00010727655570092475,0.2307991236448288
0.00010736032870419926,0.24058851599693298
0.00010744950635489864,0.24891123175621033
0.00010753065925984711,0.25391072034835815
0.00010759278312797751,0.2555536925792694
0.00010765649255475505,0.2551043927669525
0.00010771863840875555,0.2526753544807434
0.00010780888964350627,0.2464832067489624
0.00010790730687216138,0.23762454092502594
0.00010799842456463631,0.22856515645980835
0.00010808849425399556,0.22019125521183014
0.00010818539236949217,0.21302661299705505
0.0001082620809983241,0.20934279263019562
0.00010832328328556466,0.20812752842903137
0.00010838601844299423,0.2085268646478653
0.00010844912222978511,0.21052983403205872
0.00010853906565722677,0.2154914140701294
0.00010863844350936018,0.22265875339508057
0.00010873435858503019,0.230230912566185
0.0001088315845178562,0.23724524676799774
0.00010893643016368392,0.24308039247989655
0.0001090032076316257,0.24535368382930756
0.00010906291958375424,0.24603162705898285
0.00010912778262486051,0.24544042348861694
0.00010919573223338136,0.2434467077255249
0.00010928874492180247,0.23902371525764465
0.00010939320199907644,0.23280225694179535
0.000109496764428343,0.2264287918806076
0.00010961473845844814,0.2202090173959732
